name,state,item,item_num,ans_ind,ans_text,states_lived
anon235,pennsylvania,lawyer,14,b,"with [] as in ""saw"" (""law-yer"")",pennsylvania
anon235,pennsylvania,"the ""c"" in ""grocery""",36,a,"[s] as in ""sock""",pennsylvania
anon235,pennsylvania,"the second vowel in ""pajamas""",20,b,"[] as in ""father""",pennsylvania
anon235,pennsylvania,"the vowel in the second syllable of ""cauliflower""",5,b,"[] as in ""sit""",pennsylvania
anon236,texas,"Do you pronounce ""cot"" and ""caught"" the same?",28,b,same,texas
anon236,texas,Do you use the word cruller?,86,a,yes,texas
anon236,texas,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,56,b,unacceptable,texas
anon236,texas,What do you call paper that has already been used for something or is otherwise imperfect?,78,c,"scratch paper is still usable (for example, the paper you bring to do extra work on a test); scrap paper is paper that isn't needed anymore and can be thrown away.",texas
anon236,texas,What do you call the act of covering a house or area in front of a house with toilet paper?,106,g,I have no word for this,texas
anon236,texas,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,65,b,firefly,texas
anon236,texas,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,66,e,crawdad,texas
anon236,texas,What do you call the thing from which you might drink water in a school?,103,d,water fountain,texas
anon236,texas,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",73,f,tennis shoes,texas
anon236,texas,What is your generic term for a sweetened carbonated beverage?,105,a,soda,texas
anon236,texas,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,76,h,I have no term for this,texas
anon236,texas,What word(s) do you use to address a group of two or more people?,50,i,y'all,texas
anon236,texas,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",58,c,garage sale,texas
anon236,texas,Which of these terms do you prefer for the small road parallel to the highway?,99,b,service road,texas
anon236,texas,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",51,b,no,texas
anon236,texas,caramel,4,c,I use both interchangeably,texas
anon236,texas,lawyer,14,b,"with [] as in ""saw"" (""law-yer"")",texas
anon236,texas,"the ""c"" in ""grocery""",36,b,"[] as in ""shock""",texas
anon236,texas,"the second vowel in ""pajamas""",20,b,"[] as in ""father""",texas
anon236,texas,"the vowel in the second syllable of ""cauliflower""",5,b,"[] as in ""sit""",texas
anon237,louisiana,"Do you pronounce ""cot"" and ""caught"" the same?",28,a,different,louisiana
anon237,louisiana,Do you use the word cruller?,86,b,"no, but I know what it means",louisiana
anon237,louisiana,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,56,b,unacceptable,louisiana
anon237,louisiana,What do you call paper that has already been used for something or is otherwise imperfect?,78,c,"scratch paper is still usable (for example, the paper you bring to do extra work on a test); scrap paper is paper that isn't needed anymore and can be thrown away.",louisiana
anon237,louisiana,What do you call the act of covering a house or area in front of a house with toilet paper?,106,a,tp'ing,louisiana
anon237,louisiana,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,65,b,firefly,louisiana
anon237,louisiana,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,66,a,crawfish,louisiana
anon237,louisiana,What do you call the thing from which you might drink water in a school?,103,c,drinking fountain,louisiana
anon237,louisiana,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",73,f,tennis shoes,louisiana
anon237,louisiana,What is your generic term for a sweetened carbonated beverage?,105,e,soft drink,louisiana
anon237,louisiana,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,76,a,kitty-corner,louisiana
anon237,louisiana,What word(s) do you use to address a group of two or more people?,50,i,y'all,louisiana
anon237,louisiana,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",58,c,garage sale,louisiana
anon237,louisiana,Which of these terms do you prefer for the small road parallel to the highway?,99,f,we have them but I have no word for them,louisiana
anon237,louisiana,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",51,a,yes,louisiana
anon237,louisiana,caramel,4,c,I use both interchangeably,louisiana
anon237,louisiana,lawyer,14,a,"with [j] as in ""boy"" (""loyer"")",louisiana
anon237,louisiana,"the ""c"" in ""grocery""",36,b,"[] as in ""shock""",louisiana
anon237,louisiana,"the second vowel in ""pajamas""",20,b,"[] as in ""father""",louisiana
anon237,louisiana,"the vowel in the second syllable of ""cauliflower""",5,b,"[] as in ""sit""",louisiana
anon238,texas,"Do you pronounce ""cot"" and ""caught"" the same?",28,a,different,texas
anon238,texas,Do you use the word cruller?,86,b,"no, but I know what it means",texas
anon238,texas,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,56,b,unacceptable,texas
anon238,texas,What do you call paper that has already been used for something or is otherwise imperfect?,78,c,"scratch paper is still usable (for example, the paper you bring to do extra work on a test); scrap paper is paper that isn't needed anymore and can be thrown away.",texas
anon238,texas,What do you call the act of covering a house or area in front of a house with toilet paper?,106,b,rolling,texas
anon238,texas,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,65,c,I use lightning bug and firefly interchangeably,texas
anon238,texas,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,66,a,crawfish,texas
anon238,texas,What do you call the thing from which you might drink water in a school?,103,d,water fountain,texas
anon238,texas,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",73,f,tennis shoes,texas
anon238,texas,What is your generic term for a sweetened carbonated beverage?,105,c,coke,texas
anon238,texas,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,76,d,catty-corner,texas
anon238,texas,What word(s) do you use to address a group of two or more people?,50,i,y'all,texas
anon238,texas,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",58,c,garage sale,texas
anon238,texas,Which of these terms do you prefer for the small road parallel to the highway?,99,c,access road,texas
anon238,texas,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",51,b,no,texas
anon238,texas,caramel,4,c,I use both interchangeably,texas
anon238,texas,lawyer,14,b,"with [] as in ""saw"" (""law-yer"")",texas
anon238,texas,"the ""c"" in ""grocery""",36,a,"[s] as in ""sock""",texas
anon238,texas,"the second vowel in ""pajamas""",20,b,"[] as in ""father""",texas
anon238,texas,"the vowel in the second syllable of ""cauliflower""",5,b,"[] as in ""sit""",texas
anon239,alabama,"Do you pronounce ""cot"" and ""caught"" the same?",28,a,different,alabama
anon239,alabama,Do you use the word cruller?,86,c,I have no idea what this means,alabama
anon239,alabama,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,56,b,unacceptable,alabama
anon239,alabama,What do you call paper that has already been used for something or is otherwise imperfect?,78,a,scratch paper,alabama
anon239,alabama,What do you call the act of covering a house or area in front of a house with toilet paper?,106,b,rolling,alabama
anon239,alabama,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,65,c,I use lightning bug and firefly interchangeably,alabama
anon239,alabama,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,66,e,crawdad,alabama
anon239,alabama,What do you call the thing from which you might drink water in a school?,103,d,water fountain,alabama
anon239,alabama,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",73,k,other,alabama
anon239,alabama,What is your generic term for a sweetened carbonated beverage?,105,c,coke,alabama
anon239,alabama,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,76,a,kitty-corner,alabama
anon239,alabama,What word(s) do you use to address a group of two or more people?,50,i,y'all,alabama
anon239,alabama,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",58,c,garage sale,alabama
anon239,alabama,Which of these terms do you prefer for the small road parallel to the highway?,99,b,service road,alabama
anon239,alabama,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",51,b,no,alabama
anon239,alabama,caramel,4,b,"with 3 syllables (""carra-mel"")",alabama
anon239,alabama,lawyer,14,b,"with [] as in ""saw"" (""law-yer"")",alabama
anon239,alabama,"the ""c"" in ""grocery""",36,b,"[] as in ""shock""",alabama
