state,item_num,item,ans_ind,ans_text,ans_prop
kansas,4,caramel,d,"I have both forms, but the two have different meanings (please state how in the comments box)",0.027200000000000002
kansas,4,caramel,e,other,0.0087
kansas,5,"the vowel in the second syllable of ""cauliflower""",a,"[i:] as in ""see""",0.0824
kansas,5,"the vowel in the second syllable of ""cauliflower""",b,"[] as in ""sit""",0.8234
kansas,5,"the vowel in the second syllable of ""cauliflower""",c,other,0.0942
kansas,14,lawyer,a,"with [j] as in ""boy"" (""loyer"")",0.5537
kansas,14,lawyer,b,"with [] as in ""saw"" (""law-yer"")",0.36619999999999997
kansas,14,lawyer,c,I use both interchangeably,0.0781
kansas,14,lawyer,d,other,0.002
kansas,20,"the second vowel in ""pajamas""",a,"[] as in ""jam""",0.652
kansas,20,"the second vowel in ""pajamas""",b,"[] as in ""father""",0.32549999999999996
kansas,20,"the second vowel in ""pajamas""",c,other,0.0225
kansas,28,"Do you pronounce ""cot"" and ""caught"" the same?",a,different,0.2586
kansas,28,"Do you pronounce ""cot"" and ""caught"" the same?",b,same,0.7414000000000001
kansas,36,"the ""c"" in ""grocery""",a,"[s] as in ""sock""",0.2959
kansas,36,"the ""c"" in ""grocery""",b,"[] as in ""shock""",0.6892
kansas,36,"the ""c"" in ""grocery""",c,other,0.0149
kansas,50,What word(s) do you use to address a group of two or more people?,a,you all,0.17
kansas,50,What word(s) do you use to address a group of two or more people?,b,"yous, youse",0.001
kansas,50,What word(s) do you use to address a group of two or more people?,d,you guys,0.526
kansas,50,What word(s) do you use to address a group of two or more people?,e,you 'uns,0.001
kansas,50,What word(s) do you use to address a group of two or more people?,g,you,0.174
kansas,50,What word(s) do you use to address a group of two or more people?,h,other,0.03
kansas,50,What word(s) do you use to address a group of two or more people?,i,y'all,0.098
kansas,51,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",a,yes,0.1946
kansas,51,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",b,no,0.7731999999999999
kansas,51,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",c,other,0.0323
kansas,56,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,a,acceptable,0.6429
kansas,56,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,b,unacceptable,0.31489999999999996
kansas,56,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,c,not sure,0.0421
kansas,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",a,tag sale,0.006999999999999999
kansas,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",l,patio sale,0.001
kansas,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",m,other,0.020099999999999996
kansas,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",b,yard sale,0.12369999999999999
kansas,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",c,garage sale,0.8340000000000001
kansas,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",d,rummage sale,0.0111
kansas,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",e,thrift sale,0.002
kansas,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",h,sidewalk sale,0.001
kansas,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,a,lightning bug,0.5105
kansas,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,b,firefly,0.0542
kansas,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,c,I use lightning bug and firefly interchangeably,0.4303
kansas,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,d,peenie wallie,0.002
kansas,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,e,I have no word for this,0.002
kansas,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,f,other,0.001
kansas,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,a,crawfish,0.27449999999999997
kansas,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,b,crayfish,0.0545
kansas,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,c,craw,0.001
kansas,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,d,crowfish,0.001
kansas,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,e,crawdad,0.6114999999999999
kansas,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,f,mudbug,0.002
kansas,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,g,I have no word for this critter,0.027200000000000002
kansas,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,h,other,0.028300000000000002
kansas,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",a,sneakers,0.126
kansas,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",j,I have no general word for this,0.0111
kansas,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",k,other,0.0302
kansas,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",b,shoes,0.0363
kansas,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",c,gymshoes,0.0393
kansas,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",e,jumpers,0.001
kansas,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",f,tennis shoes,0.7429000000000001
kansas,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",g,running shoes,0.0121
kansas,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",i,trainers,0.001
kansas,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,a,kitty-corner,0.1747
kansas,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,b,kitacorner,0.003
kansas,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,c,catercorner,0.0161
kansas,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,d,catty-corner,0.6616
kansas,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,e,kitty cross,0.002
kansas,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,f,kitty wampus,0.005
kansas,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,g,"I can only use ""diagonal"" for this",0.0633
kansas,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,h,I have no term for this,0.04019999999999999
kansas,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,i,other,0.0341
kansas,78,What do you call paper that has already been used for something or is otherwise imperfect?,a,scratch paper,0.506
kansas,78,What do you call paper that has already been used for something or is otherwise imperfect?,b,scrap paper,0.1137
kansas,78,What do you call paper that has already been used for something or is otherwise imperfect?,c,"scratch paper is still usable (for example, the paper you bring to do extra work on a test); scrap paper is paper that isn't needed anymore and can be thrown away.",0.3732
